date,symbol,open,high,low,close,volume,sma_20,ema_50,rsi_14,bollinger_upper,bollinger_lower,macd,macd_signal
2026-08-18 20:26:49.694488,AAPL,187.69,188.39,187.49,187.64,6499045,195.11200000000002,201.7106472133425,27.73,207.84,182.38,-5.22,-4.83
2026-08-19 20:26:49.694488,AAPL,182.92,184.69,182.62,182.83,6873839,194.1375,200.97022967556435,28.08,207.51,180.76,-5.48,-4.96
2026-08-20 20:26:49.694488,AAPL,179.63,181.9,177.94,179.88,2852224,192.965,200.14316184515008,30.48,207.04,178.89,-5.86,-5.14
2026-08-21 20:26:49.694488,AAPL,178.16,178.68,174.07,177.7,2653584,191.70049999999998,199.26303785122263,27.52,206.51,176.89,-6.26,-5.36
2026-08-22 20:26:49.694488,AAPL,180.95,183.07,179.32,180.69,4360025,190.616,198.5346834256845,33.0,205.31,175.92,-6.27,-5.54
2026-08-23 20:26:49.694488,AAPL,182.13,182.05,180.22,181.51,8627846,189.547,197.86704878154003,31.1,203.58,175.52,-6.14,-5.66
2026-08-24 20:26:49.694488,AAPL,183.46,183.41,179.9,183.29,1154419,188.455,197.29539980971495,38.35,200.66,176.25,-5.82,-5.69
2026-08-25 20:26:49.694488,AAPL,183.32,184.15,182.17,183.32,2025825,187.62949999999998,196.74734491521633,41.27,198.78,176.48,-5.51,-5.66
2026-08-26 20:26:49.694488,AAPL,184.63,184.33,182.76,183.99,1959770,187.1375,196.2470568793255,34.51,198.0,176.27,-5.14,-5.55
2026-08-27 20:26:49.694488,AAPL,185.23,185.37,185.21,185.32,5944996,186.6805,195.81854484484217,41.76,197.0,176.36,-4.69,-5.38
2026-08-28 20:26:49.694488,AAPL,189.98,189.71,188.2,189.41,2953591,186.43400000000003,195.56722936073072,47.44,196.21,176.66,-3.96,-5.1
2025-04-16 20:26:49.903908,BTC,44402.18,45328.4,44667.15,44679.54,6528311,41661.4325,44679.54,50.0,45704.18,37618.69,0.0,0.0
2025-04-17 20:26:49.903908,BTC,45580.18,45650.94,44944.04,45354.77,2485325,41661.4325,44706.01960784314,50.0,45704.18,37618.69,53.86,10.77
2025-04-18 20:26:49.903908,BTC,45638.89,45605.12,44570.35,45501.02,1077590,41661.4325,44737.196093810075,50.0,45704.18,37618.69,107.12,30.04
2025-04-19 20:26:49.903908,BTC,42433.91,42786.84,42559.06,42650.83,8540592,41661.4325,44655.37781562145,50.0,45704.18,37618.69,-79.74,8.09
2025-04-20 20:26:49.903908,BTC,42556.64,42385.06,41592.39,42237.66,8702980,41661.4325,44560.565352263744,50.0,45704.18,37618.69,-258.2,-45.17
2025-04-21 20:26:49.903908,BTC,41667.06,42012.84,41102.42,41716.51,5722216,41661.4325,44449.03376982203,50.0,45704.18,37618.69,-436.64,-123.47
2025-04-22 20:26:49.903908,BTC,41216.2,41866.07,40940.78,41591.93,6756400,41661.4325,44336.99048473097,50.0,45704.18,37618.69,-581.41,-215.05
2025-04-23 20:26:49.903908,BTC,40870.45,40949.1,40624.32,40693.1,8788071,41661.4325,44194.09281866309,50.0,45704.18,37618.69,-759.91,-324.03
2025-04-24 20:26:49.903908,BTC,40838.63,40721.9,40144.18,40626.33,2124802,41661.4325,44054.18055126454,50.0,45704.18,37618.69,-896.43,-438.51
2025-04-25 20:26:49.903908,BTC,39956.31,40175.05,39878.02,39955.18,1304435,41661.4325,43893.435431607104,50.0,45704.18,37618.69,-1046.71,-560.15
2025-04-26 20:26:49.903908,BTC,38035.24,38240.84,38007.38,38172.42,1033195,41661.4325,43669.08188526957,50.0,45704.18,37618.69,-1294.73,-707.06
2025-04-27 20:26:49.903908,BTC,39550.44,39671.91,39219.7,39355.61,4287580,41661.4325,43499.92612506291,50.0,45704.18,37618.69,-1379.92,-841.63
2025-04-28 20:26:49.903908,BTC,40488.82,40829.08,40393.31,40570.83,4211699,41661.4325,43385.05961035457,50.0,45704.18,37618.69,-1333.99,-940.11
2025-04-29 20:26:49.903908,BTC,43038.2,43367.96,43015.44,43041.14,2437056,41661.4325,43371.57256681126,43.71,45704.18,37618.69,-1085.74,-969.23
2025-04-30 20:26:49.903908,BTC,43191.79,43162.49,43066.21,43110.47,6402843,41661.4325,43361.333250465716,44.01,45704.18,37618.69,-873.34,-950.05
2025-05-01 20:26:49.903908,BTC,42557.16,42893.14,41983.61,42504.98,2880247,41661.4325,43327.750770055296,39.05,45704.18,37618.69,-745.28,-909.1
2025-05-02 20:26:49.903908,BTC,41627.55,41848.27,41638.55,41704.22,4014795,41661.4325,43264.082896719796,36.12,45704.18,37618.69,-700.33,-867.35
2025-05-03 20:26:49.903908,BTC,39358.66,39847.99,39403.49,39523.59,2860786,41661.4325,43117.39690077,37.98,45704.18,37618.69,-831.09,-860.09
2025-05-04 20:26:49.903908,BTC,41010.43,41507.68,40802.86,40886.9,2155923,41661.4325,43029.92643407314,45.16,45704.18,37618.69,-815.31,-851.14
2025-05-05 20:26:49.903908,BTC,39003.25,39567.98,39306.02,39351.62,1663349,41661.4325,42885.67912293302,42.1,45704.18,37618.69,-916.13,-864.14
2025-05-06 20:26:49.903908,BTC,37814.21,37843.76,37367.84,37763.96,4653464,41315.6535,42684.827392621926,38.35,45453.36,37177.94,-1111.33,-913.57
2025-05-07 20:26:49.903908,BTC,37531.94,37493.84,37163.85,37491.2,9821179,40922.475000000006,42481.15573016617,39.87,44936.75,36908.2,-1273.35,-985.53
2025-05-08 20:26:49.903908,BTC,39550.79,39729.39,39302.83,39467.29,9311445,40620.7885,42362.96491721848,46.73,44050.61,37190.97,-1228.15,-1034.05
2025-05-09 20:26:49.903908,BTC,39728.99,40109.76,39774.16,39787.38,2563374,40477.615999999995,42261.96158713148,49.52,43787.6,37167.63,-1153.21,-1057.89
2025-05-10 20:26:49.903908,BTC,38430.27,38932.29,38330.28,38396.06,3656721,40285.53600000001,42110.3576033224,50.66,43611.3,36959.78,-1192.33,-1084.77
2025-05-11 20:26:49.903908,BTC,37574.0,37831.68,37159.51,37454.54,3830397,40072.4375,41927.77652083917,44.32,43554.63,36590.25,-1284.51,-1124.72
2025-05-12 20:26:49.903908,BTC,38110.27,38308.99,38110.3,38270.02,5065131,39906.342,41784.3350886494,42.96,43400.24,36412.44,-1277.04,-1155.19
2025-05-13 20:26:49.903908,BTC,38061.68,38720.89,38049.1,38053.06,9383506,39774.340000000004,41638.01057536904,32.28,43341.8,36206.88,-1273.93,-1178.93
2025-05-14 20:26:49.903908,BTC,37105.09,37170.88,36996.33,37048.2,7306267,39595.4335,41458.01800378594,29.81,43337.6,35853.27,-1337.15,-1210.58
2025-05-15 20:26:49.903908,BTC,36564.48,37045.09,36648.58,36749.55,8920571,39435.152,41273.3721997159,30.43,43381.47,35488.83,-1395.26,-1247.51
2025-05-16 20:26:49.903908,BTC,37563.26,37884.64,37477.66,37705.87,9698010,39411.8245,41133.47015266822,36.55,43394.91,35428.73,-1348.6,-1267.73
2025-05-17 20:26:49.903908,BTC,40629.09,40593.57,40209.11,40372.85,2421147,39462.686499999996,41103.641911387116,52.77,43468.67,35456.71,-1083.92,-1230.97
2025-05-18 20:26:49.903908,BTC,38826.05,38954.86,38267.23,38664.76,5237207,39367.383,41007.999483489584,42.92,43353.0,35381.76,-1000.46,-1184.87
2025-05-19 20:26:49.903908,BTC,37717.71,37954.0,37340.16,37829.96,1513985,39106.824,40883.370484137056,44.92,42747.64,35466.01,-990.26,-1145.95
2025-05-20 20:26:49.903908,BTC,36893.37,37021.8,36605.63,36786.45,1069399,38790.62300000001,40722.70693573952,46.62,42045.39,35535.86,-1054.23,-1127.6
2025-05-21 20:26:49.903908,BTC,33880.6,33856.72,33466.83,33824.73,7615897,38356.610499999995,40452.19803629876,39.3,41833.31,34879.91,-1328.6,-1167.8
2025-05-22 20:26:49.903908,BTC,32940.07,32864.02,32297.19,32755.2,1811129,37909.159499999994,40150.354976051756,29.32,41844.97,33973.34,-1613.73,-1256.99
2025-05-23 20:26:49.903908,BTC,31754.82,32013.85,31066.03,31609.69,7262075,37513.4645,39815.42693777521,26.03,42271.31,32755.62,-1910.12,-1387.61
2025-05-24 20:26:49.903908,BTC,32541.62,33410.19,32765.13,32860.85,5917541,37112.162,39542.69843041148,33.64,42023.41,32200.91,-2020.76,-1514.24
2025-05-25 20:26:49.903908,BTC,32668.29,32898.76,32598.62,32706.95,4226783,36779.928499999995,39274.629864512994,35.28,41945.71,31614.15,-2096.69,-1630.73
2025-05-26 20:26:49.903908,BTC,31085.52,31043.73,30405.2,30914.4,4441139,36437.4505,38946.77771296347,28.5,42202.05,30672.85,-2275.28,-1759.64
2025-05-27 20:26:49.903908,BTC,31818.68,31627.01,31413.88,31610.94,6042926,36143.4375,38659.09780265118,31.68,42270.19,30016.68,-2333.71,-1874.46
2025-05-28 20:26:49.903908,BTC,31142.68,31281.65,30967.55,31219.27,5817650,35731.0365,38367.33984960604,32.83,42023.88,29438.2,-2384.13,-1976.39
2025-05-29 20:26:49.903908,BTC,29241.44,29500.17,28955.88,29385.97,4042569,35210.966,38015.129267268545,30.1,41804.35,28617.58,-2542.72,-2089.66
2025-05-30 20:26:49.903908,BTC,28811.28,28893.01,28210.78,28781.17,4117515,34730.2215,37653.01321757174,25.42,41735.04,27725.4,-2686.23,-2208.97
2025-05-31 20:26:49.903908,BTC,28124.65,28254.86,28180.36,28196.69,2074865,34267.329000000005,37282.17701296108,12.12,41723.17,26811.49,-2814.69,-2330.11
2025-06-01 20:26:49.903908,BTC,27351.1,27646.48,27204.78,27352.37,4894246,33721.446500000005,36892.772816374374,12.81,41533.53,25909.37,-2950.61,-2454.21
2025-06-02 20:26:49.903908,BTC,27249.34,27411.87,27289.04,27377.15,7032926,33187.651,36519.611137300875,13.7,41209.65,25165.65,-3021.49,-2567.67
2025-06-03 20:26:49.903908,BTC,25400.57,25535.29,25161.27,25322.41,1735384,32601.3615,36080.5052103479,12.8,41133.13,24069.59,-3206.51,-2695.44
2025-06-04 20:26:49.903908,BTC,25143.31,25398.66,25035.45,25085.47,7243339,32018.157499999994,35649.32735896171,15.55,40941.65,23094.66,-3333.82,-2823.11
2025-06-05 20:26:49.903908,BTC,26026.77,26192.15,25868.83,25978.48,3646805,31431.788,35270.078442923994,22.91,40322.79,22540.78,-3324.34,-2923.36
2025-06-06 20:26:49.903908,BTC,26636.94,26977.69,26680.72,26754.19,8704712,30750.855,34936.122033397565,30.0,38805.29,22696.42,-3217.15,-2982.12
2025-06-07 20:26:49.903908,BTC,27610.46,28216.79,27789.19,27797.95,1001532,30207.5145,34656.19371836237,28.78,37438.1,22976.92,-3013.24,-2988.34
2025-06-08 20:26:49.903908,BTC,28746.18,29046.93,28764.81,28893.64,2155079,29760.6985,34430.21121960306,35.19,36051.35,23470.05,-2731.74,-2937.02
2025-06-09 20:26:49.903908,BTC,30479.0,30463.12,30362.56,30418.04,1943638,29442.278,34272.87117177549,48.03,34812.99,24071.57,-2358.45,-2821.31
2025-06-10 20:26:49.903908,BTC,29048.01,29357.35,29074.21,29258.39,3408406,29213.961,34076.22485131371,41.0,34172.67,24255.25,-2131.63,-2683.37
2025-06-11 20:26:49.903908,BTC,30204.6,30339.23,30030.53,30124.77,9286873,29082.4395,33921.2658375367,45.96,33778.24,24386.64,-1860.51,-2518.8
2025-06-12 20:26:49.903908,BTC,28441.28,28597.47,28202.81,28240.3,2149700,28913.969999999994,33698.48286351566,45.79,33467.62,24360.32,-1777.22,-2370.48
2025-06-13 20:26:49.903908,BTC,27583.92,27856.57,27485.91,27653.1,7075506,28653.5825,33461.40902573073,45.85,32837.53,24469.64,-1738.55,-2244.1
2025-06-14 20:26:49.903908,BTC,25856.26,26257.69,25686.12,25875.17,6798368,28311.9935,33163.90945609423,42.14,32208.19,24415.79,-1830.27,-2161.33
2025-06-15 20:26:49.903908,BTC,26934.95,27303.27,26552.53,26828.76,5717863,28107.711499999998,32915.47222252191,48.24,31854.98,24360.44,-1805.2,-2090.11
2025-06-16 20:26:49.903908,BTC,28197.51,28125.99,27879.16,28094.12,2544422,27931.8705,32726.39958634458,52.22,31297.6,24566.14,-1664.05,-2004.89
2025-06-17 20:26:49.903908,BTC,27830.63,28065.13,27223.54,27899.16,9124602,27765.865,32537.0960731546,59.04,30755.38,24776.35,-1550.05,-1913.93
2025-06-18 20:26:49.903908,BTC,29644.49,29697.02,29448.47,29664.71,8590497,27779.801999999996,32424.4534820505,64.5,30803.52,24756.08,-1302.23,-1791.59
2025-06-19 20:26:49.903908,BTC,28990.45,29049.12,28607.16,28975.69,6471952,27789.528000000002,32289.207855303423,59.62,30828.03,24751.03,-1148.19,-1662.91
2025-06-20 20:26:49.903908,BTC,29093.38,29302.63,28887.48,29123.67,7629446,27835.876999999997,32165.06911587976,57.92,30928.33,24743.43,-1002.62,-1530.85
2025-06-21 20:26:49.903908,BTC,29343.33,29533.18,29211.89,29274.78,7420241,27931.997499999998,32051.72444466879,55.25,31080.17,24783.82,-865.09,-1397.7
2025-06-22 20:26:49.903908,BTC,28249.63,28336.94,27915.41,28211.55,7899766,27973.7175,31901.12936840727,47.57,31113.04,24834.4,-832.29,-1284.62
2025-06-23 20:26:49.903908,BTC,28790.02,28967.12,28507.65,28639.33,1285872,28139.5635,31773.215667685417,43.12,31029.7,25249.42,-762.98,-1180.29
2025-06-24 20:26:49.903908,BTC,30417.21,30880.74,30298.09,30625.6,2156286,28416.57,31728.211131697753,54.97,31130.84,25702.3,-541.54,-1052.54
2025-06-25 20:26:49.903908,BTC,29694.58,29747.32,29537.54,29553.49,7078011,28595.320499999994,31642.92795006255,47.95,31096.01,26094.63,-447.4,-931.51
2025-06-26 20:26:49.903908,BTC,30585.83,30518.22,30350.72,30485.06,3676413,28781.864,31597.521363785585,58.62,31260.79,26302.94,-294.23,-804.06
2025-06-27 20:26:49.903908,BTC,30303.51,30558.57,29949.64,30318.55,5710152,28907.893999999993,31547.36562402929,60.58,31432.09,26383.7,-184.15,-680.07
2025-06-28 20:26:49.903908,BTC,32286.6,32576.91,31839.85,32231.61,7623182,29074.792500000003,31574.198736812457,74.97,32003.94,26145.64,56.8,-532.7
2025-06-29 20:26:49.903908,BTC,32901.73,32950.8,32626.76,32772.35,9282409,29192.508,31621.18506085903,74.13,32512.15,25872.87,288.06,-368.55
2025-06-30 20:26:49.903908,BTC,33586.81,33724.74,32930.92,33545.07,1674407,29406.841999999997,31696.631529060636,73.05,33255.74,25557.94,527.61,-189.32
2025-07-01 20:26:49.903908,BTC,34264.06,34602.47,34143.35,34296.71,7499635,29615.439000000002,31798.595390666105,75.84,34037.68,25193.2,769.24,2.4
2025-07-02 20:26:49.903908,BTC,34630.15,34656.92,34431.85,34589.68,2104512,29932.908000000003,31908.049689071355,72.58,34826.04,25039.77,973.16,196.55
2025-07-03 20:26:49.903908,BTC,32862.2,33057.68,32697.82,32952.69,6880929,30197.8875,31949.01597577444,66.77,35144.88,25250.89,991.24,355.49
2025-07-04 20:26:49.903908,BTC,34396.2,34880.62,34236.48,34576.19,1411768,30632.9385,32052.04240809701,70.45,35509.17,25756.71,1123.63,509.12
2025-07-05 20:26:49.903908,BTC,32854.38,32984.26,32842.19,32968.49,1635265,30939.925,32087.98152934811,62.49,35574.85,26305.0,1086.29,624.55
2025-07-06 20:26:49.903908,BTC,33136.81,33326.34,33115.57,33237.99,8368803,31197.1185,32133.079900746226,67.96,35737.03,26657.2,1066.16,712.87
2025-07-07 20:26:49.903908,BTC,33975.81,34232.35,33427.54,33948.52,1117056,31499.586499999998,32204.273630128726,68.6,35918.81,27080.36,1094.92,789.28
2025-07-08 20:26:49.903908,BTC,33079.28,33234.34,32856.33,32973.04,1385069,31665.003000000004,32234.421330907993,58.85,36042.52,27287.49,1027.16,836.86
2025-07-09 20:26:49.903908,BTC,33169.07,33282.71,33093.21,33135.07,4549746,31872.971999999998,32269.740886558662,64.49,36105.33,27640.61,975.28,864.54
2025-07-10 20:26:49.903908,BTC,34701.75,34821.76,34126.7,34499.05,4991032,32141.741,32357.164773360284,65.7,36321.37,27962.12,1032.34,898.1
2025-07-11 20:26:49.903908,BTC,34455.48,34583.59,34133.87,34465.97,6090393,32401.3005,32439.863017542233,66.39,36474.69,28327.92,1062.64,931.01
2025-07-12 20:26:49.903908,BTC,33332.54,33437.75,33162.75,33416.82,9424590,32661.563999999995,32478.17505606999,55.03,36243.29,29079.83,990.57,942.92
2025-07-13 20:26:49.903908,BTC,30116.03,30568.95,30111.66,30202.19,1762684,32739.707000000002,32388.920740145677,41.12,36006.28,29473.14,666.38,887.61
2025-07-14 20:26:49.903908,BTC,29094.95,29972.75,29123.64,29198.56,4960131,32668.355,32263.808554257612,35.21,36182.33,29154.38,324.73,775.04
2025-07-15 20:26:49.903908,BTC,28569.94,28661.16,28378.42,28603.14,9339294,32620.8375,32120.252924678884,30.42,36332.32,28909.36,5.86,621.2
2025-07-16 20:26:49.903908,BTC,28248.7,28203.75,27702.07,28092.43,4809557,32501.206,31962.299084495397,27.98,36632.99,28369.42,-284.78,440.0
2025-07-17 20:26:49.903908,BTC,27011.82,27389.06,26898.17,27170.06,8421620,32343.7815,31774.368140005383,29.41,37028.62,27658.94,-582.82,235.44
2025-07-18 20:26:49.903908,BTC,27586.85,27823.97,27174.75,27524.14,4781057,32108.407999999996,31607.692526671843,22.39,37266.13,26950.68,-781.44,32.06
2025-07-19 20:26:49.903908,BTC,26978.82,27143.41,26712.28,26978.16,5220414,31818.6985,31426.142231508245,24.42,37448.7,26188.7,-971.7,-168.69
2025-07-20 20:26:49.903908,BTC,26965.15,27139.67,26769.95,26872.72,2076867,31485.081,31247.57665380204,22.44,37464.28,25505.88,-1118.1,-358.57
2025-07-21 20:26:49.903908,BTC,27460.1,27867.58,27275.46,27509.05,5626266,31145.697999999997,31100.967765417645,21.93,37222.69,25068.71,-1169.3,-520.72
2025-07-22 20:26:49.903908,BTC,26782.85,27010.75,26241.05,26702.39,7401271,30751.3335,30928.474519714993,22.26,36910.42,24592.25,-1260.44,-668.66
2025-07-23 20:26:49.903908,BTC,26373.37,26528.83,26339.11,26422.82,3628479,30424.839999999997,30751.78218560852,20.61,36781.7,24067.98,-1339.78,-802.89
2025-07-24 20:26:49.903908,BTC,28546.3,28654.47,28342.73,28470.74,8548546,30119.567499999997,30662.329550878774,25.1,36218.18,24020.96,-1223.31,-886.97
2025-07-25 20:26:49.903908,BTC,29117.06,29734.26,29311.1,29342.7,3346986,29938.278000000002,30610.57937241294,30.21,35894.2,23982.35,-1048.56,-919.29
2025-07-26 20:26:49.903908,BTC,28112.56,28111.49,27870.78,28053.21,3950547,29679.039,30510.290377416357,29.66,35479.55,23878.53,-1002.56,-935.94
2025-07-27 20:26:49.903908,BTC,28059.89,27997.01,27926.35,27972.34,6893049,29380.23,30410.762911635327,38.91,34861.62,23898.84,-961.55,-941.06
2025-07-28 20:26:49.903908,BTC,28344.04,28653.5,28464.14,28521.26,1187393,29157.640999999996,30336.664758237865,46.47,34380.17,23935.11,-874.67,-927.79
2025-07-29 20:26:49.903908,BTC,29868.94,30170.58,29602.72,29762.87,8201583,28989.031,30314.16300301285,55.66,33877.97,24100.09,-697.59,-881.75
2025-07-30 20:26:49.903908,BTC,29782.57,30015.73,29773.33,29913.19,2059326,28759.738,30298.438571522154,59.21,32939.27,24580.2,-538.91,-813.18
2025-07-31 20:26:49.903908,BTC,29486.21,29598.68,29183.1,29364.68,4918262,28504.673499999997,30261.820588325205,61.54,31732.16,25277.19,-452.2,-740.98
2025-08-01 20:26:49.903908,BTC,28632.29,28704.86,28572.0,28627.22,7827045,28265.1935,30197.718604469315,55.58,30523.18,26007.2,-437.94,-680.37
2025-08-02 20:26:49.903908,BTC,29356.94,29304.61,28943.38,29270.6,6113902,28218.614,30161.361012137186,61.48,30342.83,26094.4,-370.46,-618.39
2025-08-03 20:26:49.903908,BTC,29636.49,29811.86,29293.04,29586.14,1918765,28237.993000000006,30138.80332538671,63.3,30406.46,26069.52,-288.19,-552.35
2025-08-04 20:26:49.903908,BTC,28924.73,29207.25,28763.79,29057.65,3010520,28260.7185,30096.405155763703,57.67,30454.68,26066.76,-262.61,-494.4
2025-08-05 20:26:49.903908,BTC,29049.64,28910.64,28833.58,28864.34,8300009,28299.314000000002,30048.08887514552,61.41,30507.92,26090.71,-255.0,-446.52
2025-08-06 20:26:49.903908,BTC,28592.71,28449.64,28062.27,28447.58,9141550,28363.190000000002,29985.323821218248,60.53,30507.23,26219.15,-279.38,-413.09
2025-08-07 20:26:49.903908,BTC,29055.12,29298.66,28991.34,29167.24,6636841,28445.345,29953.2421027391,54.2,30579.92,26310.77,-237.88,-378.05
2025-08-08 20:26:49.903908,BTC,28546.26,28669.77,28396.98,28474.74,7651251,28520.174,29895.26162812188,44.65,30540.03,26500.32,-257.9,-354.02
2025-08-09 20:26:49.903908,BTC,29016.0,29243.99,28774.94,28955.09,7728994,28624.2925,29858.39215250926,56.18,30495.81,26752.77,-232.33,-329.68
2025-08-10 20:26:49.903908,BTC,29745.27,29910.95,29657.39,29818.36,7210738,28739.758,29856.822264175564,61.42,30606.52,26873.0,-140.79,-291.9
2025-08-11 20:26:49.903908,BTC,30203.12,30538.73,30109.47,30321.2,9995469,28920.6985,29875.03315577652,61.2,30652.63,27188.77,-27.34,-238.99
2025-08-12 20:26:49.903908,BTC,29612.87,29766.15,29383.82,29453.7,8399639,29072.2425,29858.51028692254,47.98,30356.43,27788.06,-7.35,-192.66
2025-08-13 20:26:49.903908,BTC,30814.45,31246.91,30843.47,30854.89,3593788,29191.45,29897.584001160874,55.28,30668.66,27714.24,120.17,-130.1
2025-08-14 20:26:49.903908,BTC,30252.5,30188.98,29515.77,30134.58,1936912,29231.044,29906.877961899667,54.24,30766.62,27695.47,161.24,-71.83
2025-08-15 20:26:49.903908,BTC,30821.07,30631.5,30366.06,30579.32,6422228,29357.3495,29933.2482379036,61.1,30900.55,27814.15,227.07,-12.05
2025-08-16 20:26:49.903908,BTC,29854.53,29886.69,29662.57,29787.81,9028013,29448.123000000003,29927.544777593655,52.89,30855.94,28040.31,212.91,32.94
2025-08-17 20:26:49.903908,BTC,27946.68,28040.71,27945.66,28037.63,1270798,29423.941500000004,29853.430472589986,42.54,30913.06,27934.83,59.78,38.31
2025-08-18 20:26:49.903908,BTC,28374.12,28379.04,28212.85,28254.28,2595461,29348.512,29790.71868935116,46.01,30916.1,27780.92,-43.59,21.93
2025-08-19 20:26:49.903908,BTC,28385.07,28747.28,28470.06,28533.13,8428052,29279.509,29741.401485847193,48.37,30863.85,27695.17,-101.84,-2.82
2025-08-20 20:26:49.903908,BTC,28358.59,28550.28,28383.68,28453.15,2726524,29233.932500000003,29690.88181973554,50.03,30859.86,27608.01,-152.7,-32.8
2025-08-21 20:26:49.903908,BTC,29068.5,28757.48,28561.13,28723.04,8663092,29238.723500000004,29652.927238569442,47.63,30857.67,27619.78,-169.28,-60.1
2025-08-22 20:26:49.903908,BTC,28000.87,28305.36,27967.52,28081.48,6620023,29179.267499999998,29591.30185666476,47.89,30878.63,27479.91,-231.51,-94.38
2025-08-23 20:26:49.903908,BTC,27416.58,27646.43,27296.14,27369.67,2214431,29068.444,29504.179038756338,41.69,30936.77,27200.11,-334.42,-142.39
2025-08-24 20:26:49.903908,BTC,27100.68,27292.57,26665.61,27207.37,9742153,28975.930000000004,29414.108096060012,35.23,31021.36,26930.5,-424.18,-198.75
2025-08-25 20:26:49.903908,BTC,29059.37,29147.62,28889.35,29064.4,7969143,28985.932999999997,29400.394053077267,43.84,31031.02,26940.85,-341.53,-227.3
2025-08-26 20:26:49.903908,BTC,29926.31,30064.92,29655.56,29892.89,9801950,29058.1985,29419.70761962326,52.16,31125.21,26991.18,-206.79,-223.2
2025-08-27 20:26:49.903908,BTC,29053.63,29425.57,29191.22,29355.52,2325472,29067.6125,29417.190458069406,41.93,31138.43,26996.8,-141.74,-206.91
2025-08-28 20:26:49.903908,BTC,29856.33,30089.83,29878.95,29925.6,1340281,29140.1555,29437.12808716472,48.86,31225.13,27055.18,-43.68,-174.26
2025-08-29 20:26:49.903908,BTC,29517.1,29831.47,29125.84,29430.05,1060247,29163.903500000004,29436.850515119047,43.75,31250.82,27076.99,-5.89,-140.59
2025-08-30 20:26:49.903908,BTC,29073.28,29047.16,28763.0,28963.89,4575231,29121.18,29418.303043937907,45.35,31186.56,27055.8,-13.4,-115.15
2025-08-31 20:26:49.903908,BTC,29884.76,29875.17,29835.32,29835.45,5142171,29096.892499999998,29434.661748097205,61.25,31113.7,27080.08,50.4,-82.04
2025-09-01 20:26:49.903908,BTC,29191.54,29515.84,29195.83,29293.76,1769481,29088.895500000002,29429.136189348297,56.25,31101.01,27076.78,56.59,-54.31
2025-09-02 20:26:49.903908,BTC,27689.96,27773.04,27585.3,27638.1,7203814,28928.056,29358.899476040522,45.38,30858.4,26997.71,-71.27,-57.71
2025-09-03 20:26:49.903908,BTC,26735.34,26902.07,26578.71,26780.23,9107997,28760.338499999994,29257.775182862464,42.01,30827.35,26693.33,-239.08,-93.98
2025-09-04 20:26:49.903908,BTC,26783.85,27217.03,26790.75,26859.06,5724425,28574.3255,29163.707920789428,40.93,30621.59,26527.06,-361.53,-147.49
2025-09-05 20:26:49.903908,BTC,26982.72,27283.89,26727.2,26975.1,8450430,28433.689999999995,29077.88015918984,44.33,30516.1,26351.28,-444.1,-206.81
2025-09-06 20:26:49.903908,BTC,28421.87,28363.92,28072.97,28157.35,5027685,28439.675999999996,29041.780937260828,53.85,30517.98,26361.38,-409.41,-247.33
2025-09-07 20:26:49.903908,BTC,27372.56,27502.63,27420.62,27464.01,8720682,28400.1625,28979.90756717217,51.19,30522.88,26277.45,-432.88,-284.44
2025-09-08 20:26:49.903908,BTC,28290.48,28306.99,28089.77,28165.43,4354854,28381.777500000004,28947.96727042032,45.32,30506.01,26257.54,-390.38,-305.63
2025-09-09 20:26:49.903908,BTC,28617.56,28960.01,28232.48,28580.64,1361418,28388.152000000002,28933.562279423444,42.86,30514.06,26262.25,-319.51,-308.41
2025-09-10 20:26:49.903908,BTC,28268.84,28434.33,28366.27,28429.94,3587429,28373.496999999996,28913.81238611272,44.74,30493.71,26253.28,-272.37,-301.2
2025-09-11 20:26:49.903908,BTC,29162.79,29437.47,29248.04,29261.66,6948263,28432.506,28927.453469010263,46.34,30583.96,26281.05,-165.98,-274.15
2025-09-12 20:26:49.903908,BTC,29748.88,30136.66,29512.77,29761.16,3849982,28552.0805,28960.147842774564,51.83,30720.58,26383.58,-40.89,-227.5
2025-09-13 20:26:49.903908,BTC,28834.62,28930.33,28851.76,28881.58,7397799,28635.790999999997,28957.066750901053,49.57,30713.07,26558.52,-12.59,-184.52
2025-09-14 20:26:49.903908,BTC,30009.68,30201.7,29850.99,29970.41,1845821,28681.091500000002,28996.805701846108,50.7,30835.8,26526.39,96.59,-128.3
2025-09-15 20:26:49.903908,BTC,28619.05,28950.81,28436.63,28725.53,8133072,28622.7235,28986.167439028613,47.27,30701.11,26544.34,81.72,-86.29
2025-09-16 20:26:49.903908,BTC,28671.96,28878.03,28342.74,28781.35,4308017,28594.015000000003,28978.13538259612,56.5,30645.47,26542.56,73.59,-54.32
2025-09-17 20:26:49.903908,BTC,28903.35,29310.87,28541.97,28780.22,5932000,28536.746000000003,28970.37399504333,62.6,30493.44,26580.05,66.3,-30.19
2025-09-18 20:26:49.903908,BTC,29206.88,29332.84,28919.75,29203.15,8781055,28525.401,28979.502465825946,64.15,30462.82,26587.98,93.56,-5.44
2025-09-19 20:26:49.903908,BTC,28385.08,28659.54,28421.16,28474.78,4826875,28500.945499999994,28959.70942795042,58.43,30427.38,26574.51,55.75,6.8
2025-09-20 20:26:49.903908,BTC,28443.96,28660.72,28003.02,28436.8,5863073,28431.013,28939.203175873936,51.8,30252.14,26609.89,22.47,9.93
